Status.state;NomeEntidade;NumFistel;NumServico;NumAto;NumEstacao;EnderecoEstacao;EndComplemento;SiglaUf;CodMunicipio;DesignacaoEmissao;Tecnologia;tipoTecnologia;meioAcesso;FreqTxMHz;FreqRxMHz;Azimute;CodTipoClasseEstacao
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;5M00G7W;WCDMA;;;890;880;320.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;200KG7W;GSM;;;1880;1870;320.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;200KG7W;GSM;;;1880;1870;80.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;20M0G7W;LTE;;;2650;2630;320.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;20M0G7W;LTE;;;2650;2630;80.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;200KG7W;GSM;;;1825;1820;80.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;200KG7W;GSM;;;1825;1820;190.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;5M00G7W;WCDMA;;;890;880;80.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;5M00G7W;WCDMA;;;890;880;190.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;200KG7W;GSM;;;1880;1870;190.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;190.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698067096;Q SHCES 1311, S/N, CRUZEIRO NOVO;;DF;5300108;20M0G7W;LTE;;;2650;2630;190.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;885;840;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1875;1780;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1875;1780;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1875;1780;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698069501;Q SQS 415;BLOCO Q;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;885;840;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;10M0G7W;LTE;;;1875;1780;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;LTE;;;1822.5;1727.5;20;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;10M0G7W;LTE;;;1875;1780;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;885;840;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;2130;1940;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;2130;1940;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;2130;1940;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698069501;Q SQS 415;BLOCO Q;DF;5300108;5M00G7W;WCDMA;;;2130;1940;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698069501;Q SQS 415;BLOCO Q;DF;5300108;20M0G7W;LTE;;;2640;2520;240;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698069501;Q SQS 415;BLOCO Q;DF;5300108;20M0G7W;LTE;;;2640;2520;140;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698069501;Q SQS 415;BLOCO Q;DF;5300108;20M0G7W;LTE;;;2640;2520;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;LTE;;;778;723;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;LTE;;;778;723;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;NR;SA-NSA;;778;723;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;NR;SA-NSA;;778;723;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;NR;SA-NSA;;778;723;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698121023;RUA 35 SUL;;DF;5300108;5M00G7W;WCDMA;;;2150;1960;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698121023;RUA 35 SUL;;DF;5300108;5M00G7W;WCDMA;;;2150;1960;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698121023;RUA 35 SUL;;DF;5300108;5M00G7W;WCDMA;;;2150;1960;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;LTE;;;1812.5;1717.5;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;LTE;;;1812.5;1717.5;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;10M0G7W;LTE;;;1812.5;1717.5;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;5M00G7W;LTE;;;1827.5;1732.5;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1812.5;1717.5;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1812.5;1717.5;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;47102015;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1812.5;1717.5;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698121023;RUA 35 SUL;;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;270;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698121023;RUA 35 SUL;;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;20;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698121023;RUA 35 SUL;;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;120;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698121023;RUA 35 SUL;;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;270;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1875;1780;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1875;1780;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;200KG7W;GSM;;;1875;1780;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;20M0G7W;LTE;;;2640;2520;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;2130;1940;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;330;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;5M00G7W;WCDMA;;;885;840;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;20M0G7W;LTE;;;2640;2520;70;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698121465;ST SMPW;QUADRA 15 CONJUNTO 2;DF;5300108;20M0G7W;LTE;;;2640;2520;180;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;40;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;15;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;90;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;885;840;15;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;885;840;15;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1875;1780;15;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1875;1780;280;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1875;1780;90;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698135709;Q SQS 109;BLOCO D;DF;5300108;20M0G7W;LTE;;;2640;2520;15;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698135709;Q SQS 109;BLOCO D;DF;5300108;20M0G7W;LTE;;;2640;2520;90;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698135709;Q SQS 109;BLOCO D;DF;5300108;20M0G7W;LTE;;;2640;2520;280;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;40;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698135709;Q SQS 109;BLOCO D;DF;5300108;5M00G7W;WCDMA;;;2130;1940;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698135709;Q SQS 109;BLOCO D;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;280;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1825;1820;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1880;1870;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1880;1870;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1880;1870;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;20M0G7W;LTE;;;2650;2630;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;20M0G7W;LTE;;;2650;2630;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1825;1820;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;200KG7W;GSM;;;1825;1820;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;890;880;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;20M0G7W;LTE;;;2650;2630;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;240.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;60.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;150.0;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698148681;Q 01, S/N, ZONA INDUSTRIAL;;DF;5300108;5M00G7W;WCDMA;;;2135;2125;240.0;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;WCDMA;;;2150;1960;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;WCDMA;;;2150;1960;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;LTE;;;1827.5;1732.5;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;LTE;;;1827.5;1732.5;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1831.25;1736.25;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1831.25;1736.25;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;10M0G7W;LTE;;;778;723;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;LTE;;;1827.5;1732.5;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;30;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;10M0G7W;LTE;;;778;723;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;97812014;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;10M0G7W;LTE;;;778;723;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;16992008;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;5M00G7W;WCDMA;;;2150;1960;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1827.5;1732.5;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;200KG7W;GSM;;;1831.25;1736.25;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;29272013;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;2M50G7W;LTE;;;1831.25;1736.25;250;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;150;FB
LIC-LIC-01;TIM S/A;50409314250;10;105812021;698253477;SETOR SHN;QUADRA 5 BL. G;DF;5300108;100MG7W;NR;SA-NSA;;3550;3550;250;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;340;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;245;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1875;1780;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1875;1780;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1875;1780;245;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;20M0G7W;LTE;;;2640;2520;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;270;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;340;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;35352011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;200KG7W;GSM;;;1822.5;1727.5;245;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;300;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;20M0G7W;LTE;;;2640;2520;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;59602012;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;20M0G7W;LTE;;;2640;2520;245;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;120;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;2130;1940;270;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;100;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;37812011;698256859;SETOR SCES TRECHO 2;CONJUNTOS 16/17 - AABB;DF;5300108;5M00G7W;WCDMA;;;885;840;245;FB
LIC-LIC-01;CLARO S.A.;50409889580;10;16942008;698257022;SQS 103 BLOCO F;;DF;5300108;5M00D7W;WCDMA;;;2130;1940;290;FB
